resultId,raceId,driverId,constructorId,grid,points,laps,milliseconds,fastestLap,race_rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name
24894,1044,840,211,1,2.0,58,6211666,55,10,99920,192.319,1,2020,14,5,Turkish Grand Prix
24895,1044,817,4,5,1.0,58,6234773,54,13,100676,190.875,1,2020,14,5,Turkish Grand Prix
24896,1044,839,4,7,0.0,57,0,55,16,101006,190.254,11,2020,14,5,Turkish Grand Prix
24897,1044,826,213,16,0.0,57,0,53,17,101019,190.229,11,2020,14,5,Turkish Grand Prix
24898,1044,842,213,19,0.0,57,0,53,7,99586,192.966,11,2020,14,5,Turkish Grand Prix
24899,1044,822,131,9,0.0,57,0,57,2,98193,195.704,11,2020,14,5,Turkish Grand Prix
24900,1044,8,51,8,0.0,57,0,57,9,99743,192.663,11,2020,14,5,Turkish Grand Prix
24901,1044,847,3,0,0.0,57,0,51,14,100814,190.616,11,2020,14,5,Turkish Grand Prix
24902,1044,825,210,13,0.0,55,0,45,15,100948,190.363,54,2020,14,5,Turkish Grand Prix
24903,1044,154,210,17,0.0,49,0,38,18,103281,186.063,130,2020,14,5,Turkish Grand Prix
24904,1044,849,3,0,0.0,39,0,32,19,103495,185.678,130,2020,14,5,Turkish Grand Prix
24905,1044,841,51,10,0.0,11,0,11,20,111122,172.934,6,2020,14,5,Turkish Grand Prix
24906,1045,1,131,1,25.0,57,10787515,38,3,92864,209.803,1,2020,15,3,Bahrain Grand Prix
24907,1045,830,9,3,19.0,57,10788769,48,1,92014,211.741,1,2020,15,3,Bahrain Grand Prix
24908,1045,848,9,4,15.0,57,10795520,41,10,93684,207.967,1,2020,15,3,Bahrain Grand Prix
24909,1045,846,1,9,12.0,57,10798852,53,7,93588,208.18,1,2020,15,3,Bahrain Grand Prix
24910,1045,832,1,15,10.0,57,10799302,46,5,93411,208.575,1,2020,15,3,Bahrain Grand Prix
24911,1045,842,213,8,8.0,57,10799457,48,16,94817,205.482,1,2020,15,3,Bahrain Grand Prix
24912,1045,817,4,6,6.0,57,10806883,38,2,92827,209.887,1,2020,15,3,Bahrain Grand Prix
24913,1045,822,131,2,4.0,57,10807195,28,4,93352,208.706,1,2020,15,3,Bahrain Grand Prix
24914,1045,839,4,7,2.0,57,10810318,37,13,94354,206.49,1,2020,15,3,Bahrain Grand Prix
24915,1045,844,6,12,1.0,56,0,44,8,93625,208.098,11,2020,15,3,Bahrain Grand Prix
24916,1045,826,213,10,0.0,56,0,35,12,94140,206.957,11,2020,15,3,Bahrain Grand Prix
24917,1045,847,3,14,0.0,56,0,47,17,95042,204.995,11,2020,15,3,Bahrain Grand Prix
24918,1045,20,6,11,0.0,56,0,41,11,93860,207.575,11,2020,15,3,Bahrain Grand Prix
24919,1045,849,3,20,0.0,56,0,39,15,94591,205.973,11,2020,15,3,Bahrain Grand Prix
24920,1045,8,51,17,0.0,56,0,43,6,93573,208.213,11,2020,15,3,Bahrain Grand Prix
24921,1045,841,51,16,0.0,56,0,22,14,94536,206.092,11,2020,15,3,Bahrain Grand Prix
24922,1045,825,210,18,0.0,56,0,29,18,95241,204.567,11,2020,15,3,Bahrain Grand Prix
24923,1045,815,211,5,0.0,53,0,40,9,93628,208.089,5,2020,15,3,Bahrain Grand Prix
24924,1045,840,211,13,0.0,2,0,0,0,5400000,0.0,4,2020,15,3,Bahrain Grand Prix
24925,1045,154,210,19,0.0,0,0,0,0,5400000,0.0,4,2020,15,3,Bahrain Grand Prix
24926,1046,815,211,5,25.0,87,5475114,69,3,56789,224.599,1,2020,16,3,Sakhir Grand Prix
24927,1046,839,4,11,18.0,87,5485632,75,12,57350,222.402,1,2020,16,3,Sakhir Grand Prix
24928,1046,840,211,10,15.0,87,5486983,85,14,57388,222.255,1,2020,16,3,Sakhir Grand Prix
24929,1046,832,1,8,12.0,87,5487694,80,9,57165,223.122,1,2020,16,3,Sakhir Grand Prix
24930,1046,817,4,7,10.0,87,5488444,57,6,56979,223.85,1,2020,16,3,Sakhir Grand Prix
24931,1046,848,9,12,8.0,87,5488956,52,8,57056,223.548,1,2020,16,3,Sakhir Grand Prix
24932,1046,826,213,6,6.0,87,5489648,80,7,57001,223.764,1,2020,16,3,Sakhir Grand Prix
24933,1046,822,131,1,4.0,87,5490503,60,2,56563,225.497,1,2020,16,3,Sakhir Grand Prix
24934,1046,847,131,2,3.0,87,5493670,80,1,55404,230.214,1,2020,16,3,Sakhir Grand Prix
24935,1046,846,1,19,1.0,87,5494655,85,11,57270,222.713,1,2020,16,3,Sakhir Grand Prix
24936,1046,842,213,9,0.0,87,5495641,53,10,57220,222.908,1,2020,16,3,Sakhir Grand Prix
24937,1046,20,6,13,0.0,87,5497725,56,5,56905,224.141,1,2020,16,3,Sakhir Grand Prix
24938,1046,841,51,14,0.0,87,5499225,56,4,56887,224.212,1,2020,16,3,Sakhir Grand Prix
24939,1046,8,51,18,0.0,87,5501267,56,13,57375,222.305,1,2020,16,3,Sakhir Grand Prix
24940,1046,825,210,15,0.0,87,5507484,57,16,57516,221.76,1,2020,16,3,Sakhir Grand Prix
24941,1046,851,3,17,0.0,87,5508788,56,15,57392,222.24,1,2020,16,3,Sakhir Grand Prix
24942,1046,850,210,20,0.0,87,5511972,56,17,57742,220.892,1,2020,16,3,Sakhir Grand Prix
24943,1046,849,3,16,0.0,52,0,29,18,58206,219.132,5,2020,16,3,Sakhir Grand Prix
24944,1046,830,9,3,0.0,0,0,0,0,5400000,0.0,3,2020,16,3,Sakhir Grand Prix
24945,1046,844,6,4,0.0,0,0,0,0,5400000,0.0,4,2020,16,3,Sakhir Grand Prix
24946,1047,830,9,1,25.0,55,5788645,14,2,100958,198.046,1,2020,17,24,Abu Dhabi Grand Prix
24947,1047,822,131,2,18.0,55,5804621,40,3,101131,197.707,1,2020,17,24,Abu Dhabi Grand Prix
24948,1047,1,131,3,15.0,55,5807060,37,5,101420,197.144,1,2020,17,24,Abu Dhabi Grand Prix
24949,1047,848,9,5,12.0,55,5808632,42,4,101227,197.52,1,2020,17,24,Abu Dhabi Grand Prix
24950,1047,846,1,4,10.0,55,5849374,53,12,101964,196.092,1,2020,17,24,Abu Dhabi Grand Prix
24951,1047,832,1,6,8.0,55,5854307,48,11,101947,196.125,1,2020,17,24,Abu Dhabi Grand Prix
24952,1047,817,4,11,7.0,55,5862393,55,1,100926,198.109,1,2020,17,24,Abu Dhabi Grand Prix
24953,1047,842,213,9,4.0,55,5878363,53,15,102473,195.116,1,2020,17,24,Abu Dhabi Grand Prix
24954,1047,839,4,10,2.0,55,5799996,47,18,102894,194.32,1,2020,17,24,Abu Dhabi Grand Prix
24955,1047,840,211,8,1.0,55,5790314,41,9,101866,196.281,1,2020,17,24,Abu Dhabi Grand Prix
24956,1047,826,213,7,0.0,54,0,47,17,102704,194.679,11,2020,17,24,Abu Dhabi Grand Prix
24957,1047,8,51,15,0.0,54,0,53,14,102148,195.739,11,2020,17,24,Abu Dhabi Grand Prix
24958,1047,844,6,12,0.0,54,0,24,10,101908,196.2,11,2020,17,24,Abu Dhabi Grand Prix
24959,1047,20,6,13,0.0,54,0,37,6,101475,197.037,11,2020,17,24,Abu Dhabi Grand Prix
24960,1047,847,3,16,0.0,54,0,54,20,103328,193.504,11,2020,17,24,Abu Dhabi Grand Prix
24961,1047,841,51,14,0.0,54,0,29,7,101675,196.65,11,2020,17,24,Abu Dhabi Grand Prix
24962,1047,849,3,18,0.0,54,0,49,16,102497,195.073,11,2020,17,24,Abu Dhabi Grand Prix
24963,1047,825,210,20,0.0,54,0,50,13,101999,196.025,11,2020,17,24,Abu Dhabi Grand Prix
24964,1047,850,210,17,0.0,53,0,50,8,101707,196.588,12,2020,17,24,Abu Dhabi Grand Prix
24965,1047,815,211,19,0.0,8,0,6,19,103263,193.625,7,2020,17,24,Abu Dhabi Grand Prix
24966,1052,1,131,2,25.0,56,5523897,44,4,94015,207.235,1,2021,1,3,Bahrain Grand Prix
24967,1052,830,9,1,18.0,56,5524642,41,2,93228,208.984,1,2021,1,3,Bahrain Grand Prix
24968,1052,822,131,3,16.0,56,5561280,56,1,92090,211.566,1,2021,1,3,Bahrain Grand Prix
24969,1052,846,1,7,12.0,56,5570363,38,6,94396,206.398,1,2021,1,3,Bahrain Grand Prix
24970,1052,815,9,0,10.0,56,5575944,44,3,93970,207.334,1,2021,1,3,Bahrain Grand Prix
24971,1052,844,6,4,8.0,56,5582987,39,11,94988,205.112,1,2021,1,3,Bahrain Grand Prix
24972,1052,817,1,6,6.0,56,5589901,36,10,94932,205.233,1,2021,1,3,Bahrain Grand Prix
24973,1052,832,6,8,4.0,56,5590997,48,7,94509,206.151,1,2021,1,3,Bahrain Grand Prix
24974,1052,852,213,13,2.0,56,5609589,38,8,94761,205.603,1,2021,1,3,Bahrain Grand Prix
24975,1052,840,117,10,1.0,56,5610610,31,9,94865,205.378,1,2021,1,3,Bahrain Grand Prix
24976,1052,8,51,14,0.0,56,5612761,45,14,95192,204.672,1,2021,1,3,Bahrain Grand Prix
24977,1052,841,51,12,0.0,55,0,32,13,95122,204.823,11,2021,1,3,Bahrain Grand Prix
24978,1052,839,214,16,0.0,55,0,33,15,95250,204.548,11,2021,1,3,Bahrain Grand Prix
24979,1052,847,3,15,0.0,55,0,40,12,95036,205.008,11,2021,1,3,Bahrain Grand Prix
24980,1052,20,117,20,0.0,55,0,26,16,95566,203.871,11,2021,1,3,Bahrain Grand Prix
24981,1052,854,210,18,0.0,55,0,38,18,96134,202.667,11,2021,1,3,Bahrain Grand Prix
24982,1052,842,213,5,0.0,52,0,48,5,94090,207.069,31,2021,1,3,Bahrain Grand Prix
24983,1052,849,3,17,0.0,51,0,16,19,96602,201.685,31,2021,1,3,Bahrain Grand Prix
24984,1052,4,214,9,0.0,32,0,31,17,96063,202.816,23,2021,1,3,Bahrain Grand Prix
24985,1052,853,210,19,0.0,0,0,0,0,5400000,0.0,3,2021,1,3,Bahrain Grand Prix
24986,1053,830,9,3,25.0,63,7354598,60,2,77524,227.96,1,2021,2,21,Emilia Romagna Grand Prix
24987,1053,1,131,1,19.0,63,7376598,60,1,76702,230.403,1,2021,2,21,Emilia Romagna Grand Prix
24988,1053,846,1,7,15.0,63,7378300,63,3,78259,225.819,1,2021,2,21,Emilia Romagna Grand Prix
24989,1053,844,6,4,12.0,63,7380177,60,6,78379,225.473,1,2021,2,21,Emilia Romagna Grand Prix
24990,1053,832,6,11,10.0,63,7381634,60,7,78490,225.154,1,2021,2,21,Emilia Romagna Grand Prix
24991,1053,817,1,6,8.0,63,7405818,54,12,79341,222.739,1,2021,2,21,Emilia Romagna Grand Prix
24992,1053,842,213,5,6.0,63,7407416,52,9,78994,223.718,1,2021,2,21,Emilia Romagna Grand Prix
24993,1053,840,117,10,4.0,63,7411507,59,8,78782,224.32,1,2021,2,21,Emilia Romagna Grand Prix
24994,1053,839,214,9,2.0,63,7420302,62,15,79422,222.512,1,2021,2,21,Emilia Romagna Grand Prix
24995,1053,4,214,15,1.0,63,7421159,62,14,79417,222.526,1,2021,2,21,Emilia Romagna Grand Prix
24996,1053,815,9,2,0.0,63,7421749,62,13,79396,222.585,1,2021,2,21,Emilia Romagna Grand Prix
24997,1053,852,213,20,0.0,63,7427782,49,4,78334,225.603,1,2021,2,21,Emilia Romagna Grand Prix
24998,1053,8,51,16,0.0,63,7449371,62,5,78353,225.548,1,2021,2,21,Emilia Romagna Grand Prix
24999,1053,841,51,17,0.0,62,0,57,16,79470,222.378,11,2021,2,21,Emilia Romagna Grand Prix
25000,1053,20,117,0,0.0,61,0,59,10,79074,223.491,6,2021,2,21,Emilia Romagna Grand Prix
25001,1053,854,210,18,0.0,61,0,58,11,79193,223.156,12,2021,2,21,Emilia Romagna Grand Prix
25002,1053,853,210,19,0.0,61,0,55,17,80402,219.8,12,2021,2,21,Emilia Romagna Grand Prix
25003,1053,822,131,8,0.0,30,0,30,19,88485,199.721,4,2021,2,21,Emilia Romagna Grand Prix
25004,1053,847,3,12,0.0,30,0,28,18,86543,204.203,4,2021,2,21,Emilia Romagna Grand Prix
25005,1053,849,3,14,0.0,0,0,0,0,5400000,0.0,4,2021,2,21,Emilia Romagna Grand Prix
25006,1054,1,131,2,25.0,66,5671421,47,4,80933,206.971,1,2021,3,75,Portuguese Grand Prix
25007,1054,830,9,3,18.0,66,5700569,62,3,80695,207.581,1,2021,3,75,Portuguese Grand Prix
25008,1054,822,131,1,16.0,66,5704951,65,1,79865,209.738,1,2021,3,75,Portuguese Grand Prix
25009,1054,815,9,4,12.0,66,5711156,55,2,80643,207.715,1,2021,3,75,Portuguese Grand Prix
25010,1054,846,1,7,10.0,66,5722790,55,7,81696,205.038,1,2021,3,75,Portuguese Grand Prix
25011,1054,844,6,8,8.0,66,5727202,63,6,81496,205.541,1,2021,3,75,Portuguese Grand Prix
25012,1054,839,214,6,6.0,66,5735170,34,8,81886,204.562,1,2021,3,75,Portuguese Grand Prix
25013,1054,4,214,13,4.0,66,5673229,66,5,81032,206.718,1,2021,3,75,Portuguese Grand Prix
25014,1054,817,1,16,2.0,66,5746790,64,10,81987,204.31,1,2021,3,75,Portuguese Grand Prix
25015,1054,842,213,9,1.0,66,5747884,65,11,82014,204.243,1,2021,3,75,Portuguese Grand Prix
25016,1054,832,6,5,0.0,66,5750376,60,14,82325,203.471,1,2021,3,75,Portuguese Grand Prix
25017,1054,841,51,12,0.0,65,0,60,13,82167,203.862,11,2021,3,75,Portuguese Grand Prix
25018,1054,20,117,10,0.0,65,0,60,15,82416,203.246,11,2021,3,75,Portuguese Grand Prix
25019,1054,840,117,17,0.0,65,0,59,9,81970,204.352,11,2021,3,75,Portuguese Grand Prix
25020,1054,852,213,14,0.0,65,0,61,12,82058,204.133,11,2021,3,75,Portuguese Grand Prix
25021,1054,847,3,11,0.0,65,0,60,16,82654,202.661,11,2021,3,75,Portuguese Grand Prix
25022,1054,854,210,19,0.0,64,0,61,17,82755,202.414,12,2021,3,75,Portuguese Grand Prix
25023,1054,849,3,18,0.0,64,0,60,18,83155,201.44,12,2021,3,75,Portuguese Grand Prix
25024,1054,853,210,20,0.0,64,0,64,19,83640,200.27,12,2021,3,75,Portuguese Grand Prix
25025,1054,8,51,15,0.0,1,0,0,0,5400000,0.0,130,2021,3,75,Portuguese Grand Prix
25026,1055,1,131,1,25.0,66,5587680,54,5,80664,208.64,1,2021,4,4,Spanish Grand Prix
25027,1055,830,9,2,19.0,66,5603521,62,1,78149,215.357,1,2021,4,4,Spanish Grand Prix
25028,1055,822,131,3,15.0,66,5614290,65,2,79430,211.884,1,2021,4,4,Spanish Grand Prix
25029,1055,844,6,4,12.0,66,5642296,64,4,80459,209.174,1,2021,4,4,Spanish Grand Prix
25030,1055,815,9,8,10.0,66,5651351,60,3,79483,211.743,1,2021,4,4,Spanish Grand Prix
25031,1055,817,1,7,8.0,66,5661448,60,10,81853,205.612,1,2021,4,4,Spanish Grand Prix
25032,1055,832,6,6,6.0,66,5662350,53,9,81568,206.33,1,2021,4,4,Spanish Grand Prix
25033,1055,846,1,9,4.0,65,0,56,7,81279,207.064,11,2021,4,4,Spanish Grand Prix
25034,1055,839,214,5,2.0,65,0,46,18,83311,202.014,11,2021,4,4,Spanish Grand Prix
25035,1055,842,213,12,1.0,65,0,64,8,81375,206.82,11,2021,4,4,Spanish Grand Prix
25036,1055,840,117,11,0.0,65,0,47,11,82607,203.735,11,2021,4,4,Spanish Grand Prix
25037,1055,8,51,17,0.0,65,0,54,15,82868,203.094,11,2021,4,4,Spanish Grand Prix
25038,1055,20,117,13,0.0,65,0,56,14,82820,203.211,11,2021,4,4,Spanish Grand Prix
25039,1055,847,3,15,0.0,65,0,30,17,83208,202.264,11,2021,4,4,Spanish Grand Prix
25040,1055,841,51,14,0.0,65,0,42,13,82801,203.255,11,2021,4,4,Spanish Grand Prix
25041,1055,849,3,19,0.0,65,0,57,16,82905,203.003,11,2021,4,4,Spanish Grand Prix
25042,1055,4,214,10,0.0,65,0,63,6,81182,207.311,11,2021,4,4,Spanish Grand Prix
25043,1055,854,210,18,0.0,64,0,54,12,82637,203.661,12,2021,4,4,Spanish Grand Prix
25044,1055,853,210,20,0.0,64,0,45,19,84039,200.261,12,2021,4,4,Spanish Grand Prix
25045,1055,852,213,16,0.0,6,0,5,20,84825,198.408,10,2021,4,4,Spanish Grand Prix
25047,1056,832,6,4,18.0,78,5945788,35,5,74621,160.989,1,2021,5,6,Monaco Grand Prix
25046,1056,830,9,2,25.0,78,5936820,58,6,74649,160.929,1,2021,5,6,Monaco Grand Prix
25048,1056,846,1,5,15.0,78,5956247,76,7,74670,160.883,1,2021,5,6,Monaco Grand Prix
25049,1056,815,9,9,12.0,78,5957310,32,3,74551,161.138,1,2021,5,6,Monaco Grand Prix
25050,1056,20,117,8,10.0,78,5989411,33,11,75316,159.503,1,2021,5,6,Monaco Grand Prix
25051,1056,842,213,6,8.0,78,5990716,71,14,75412,159.3,1,2021,5,6,Monaco Grand Prix
25052,1056,1,131,7,7.0,78,6005051,69,1,72909,164.769,1,2021,5,6,Monaco Grand Prix
25053,1056,840,117,13,4.0,77,0,74,8,74674,160.875,11,2021,5,6,Monaco Grand Prix
25054,1056,839,214,11,2.0,77,0,41,12,75316,159.503,11,2021,5,6,Monaco Grand Prix
25055,1056,841,51,10,1.0,77,0,41,13,75331,159.472,11,2021,5,6,Monaco Grand Prix
25056,1056,8,51,14,0.0,77,0,55,9,74971,160.237,11,2021,5,6,Monaco Grand Prix
25057,1056,817,1,12,0.0,77,0,43,4,74578,161.082,11,2021,5,6,Monaco Grand Prix
25058,1056,4,214,17,0.0,77,0,70,10,75026,160.12,11,2021,5,6,Monaco Grand Prix
25059,1056,847,3,15,0.0,77,0,59,15,75539,159.033,11,2021,5,6,Monaco Grand Prix
25060,1056,849,3,18,0.0,77,0,66,16,75573,158.961,11,2021,5,6,Monaco Grand Prix
25061,1056,852,213,16,0.0,77,0,66,2,74037,162.259,11,2021,5,6,Monaco Grand Prix
25062,1056,853,210,19,0.0,75,0,64,19,76866,156.287,13,2021,5,6,Monaco Grand Prix
25063,1056,854,210,20,0.0,75,0,51,18,76425,157.189,13,2021,5,6,Monaco Grand Prix
25064,1056,822,131,3,0.0,29,0,18,17,75706,158.682,61,2021,5,6,Monaco Grand Prix
25065,1056,844,6,1,0.0,0,0,0,0,5400000,0.0,30,2021,5,6,Monaco Grand Prix
25066,1057,815,9,6,25.0,51,8016410,45,2,104687,206.432,1,2021,6,73,Azerbaijan Grand Prix
25067,1057,20,117,11,18.0,51,8017795,41,4,104890,206.032,1,2021,6,73,Azerbaijan Grand Prix
25068,1057,842,213,4,15.0,51,8019172,44,6,105220,205.386,1,2021,6,73,Azerbaijan Grand Prix
25069,1057,844,6,1,12.0,51,8020238,46,8,105382,205.071,1,2021,6,73,Azerbaijan Grand Prix
25070,1057,846,1,9,10.0,51,8021164,41,7,105326,205.18,1,2021,6,73,Azerbaijan Grand Prix
25071,1057,4,214,8,8.0,51,8022792,42,11,105624,204.601,1,2021,6,73,Azerbaijan Grand Prix
25072,1057,852,213,7,6.0,51,8023034,46,5,104939,205.936,1,2021,6,73,Azerbaijan Grand Prix
25073,1057,832,6,5,4.0,51,8024119,42,13,105700,204.454,1,2021,6,73,Azerbaijan Grand Prix
25074,1057,817,1,13,2.0,51,8025284,43,14,105713,204.428,1,2021,6,73,Azerbaijan Grand Prix
25075,1057,8,51,14,1.0,51,8025986,43,10,105601,204.645,1,2021,6,73,Azerbaijan Grand Prix
25076,1057,841,51,20,0.0,51,8026664,44,9,105575,204.696,1,2021,6,73,Azerbaijan Grand Prix
25077,1057,822,131,10,0.0,51,8027674,43,12,105664,204.521,1,2021,6,73,Azerbaijan Grand Prix
25078,1057,854,210,17,0.0,51,8030651,41,18,107624,200.799,1,2021,6,73,Azerbaijan Grand Prix
25079,1057,853,210,18,0.0,51,8030725,40,19,107747,200.569,1,2021,6,73,Azerbaijan Grand Prix
25080,1057,1,131,2,0.0,51,8034078,43,3,104769,206.27,1,2021,6,73,Azerbaijan Grand Prix
25081,1057,849,3,16,0.0,51,8059789,42,17,106608,202.712,1,2021,6,73,Azerbaijan Grand Prix
25082,1057,847,3,15,0.0,48,0,43,15,105959,203.954,6,2021,6,73,Azerbaijan Grand Prix
25083,1057,830,9,3,0.0,45,0,44,1,104481,206.839,3,2021,6,73,Azerbaijan Grand Prix
25084,1057,840,117,19,0.0,29,0,28,16,106207,203.478,3,2021,6,73,Azerbaijan Grand Prix
25085,1057,839,214,12,0.0,3,0,2,20,110850,194.955,101,2021,6,73,Azerbaijan Grand Prix
25086,1059,830,9,1,26.0,53,5245770,35,1,96404,218.156,1,2021,7,34,French Grand Prix
25087,1059,1,131,2,18.0,53,5248674,44,5,97410,215.903,1,2021,7,34,French Grand Prix
25088,1059,815,9,4,15.0,53,5254581,53,2,96693,217.504,1,2021,7,34,French Grand Prix
25089,1059,822,131,3,12.0,53,5260388,19,3,96960,216.905,1,2021,7,34,French Grand Prix
25090,1059,846,1,8,10.0,53,5309802,52,6,97425,215.87,1,2021,7,34,French Grand Prix
25091,1059,817,1,10,8.0,53,5321627,45,14,98324,213.896,1,2021,7,34,French Grand Prix
25092,1059,842,213,6,6.0,53,5322366,44,11,98103,214.378,1,2021,7,34,French Grand Prix
25093,1059,4,214,9,4.0,53,5323465,44,7,97646,215.382,1,2021,7,34,French Grand Prix
25094,1059,20,117,12,2.0,53,5325436,52,4,97138,216.508,1,2021,7,34,French Grand Prix
25095,1059,840,117,19,1.0,53,5337716,44,9,97828,214.981,1,2021,7,34,French Grand Prix
25096,1059,832,6,5,0.0,53,5345107,19,18,98931,212.584,1,2021,7,34,French Grand Prix
25097,1059,847,3,14,0.0,52,0,52,13,98314,213.918,11,2021,7,34,French Grand Prix
25098,1059,852,213,0,0.0,52,0,18,19,98979,212.479,11,2021,7,34,French Grand Prix
25099,1059,839,214,11,0.0,52,0,33,15,98645,213.2,11,2021,7,34,French Grand Prix
25100,1059,841,51,13,0.0,52,0,36,16,98702,213.077,11,2021,7,34,French Grand Prix
25101,1059,844,6,7,0.0,52,0,43,8,97681,215.304,11,2021,7,34,French Grand Prix
25102,1059,8,51,17,0.0,52,0,46,10,97991,214.621,11,2021,7,34,French Grand Prix
25103,1059,849,3,16,0.0,52,0,50,12,98313,213.92,11,2021,7,34,French Grand Prix
25104,1059,854,210,15,0.0,52,0,51,17,98847,212.765,11,2021,7,34,French Grand Prix
25105,1059,853,210,18,0.0,52,0,34,20,99317,211.758,11,2021,7,34,French Grand Prix
25106,1058,830,9,1,25.0,71,4938925,68,3,68017,228.542,1,2021,8,70,Styrian Grand Prix
25107,1058,1,131,2,19.0,71,4974668,71,1,67058,231.811,1,2021,8,70,Styrian Grand Prix
25108,1058,822,131,5,15.0,71,4985832,43,5,68619,226.537,1,2021,8,70,Styrian Grand Prix
25109,1058,815,9,4,12.0,71,4986359,57,2,67894,228.956,1,2021,8,70,Styrian Grand Prix
25110,1058,846,1,3,10.0,70,0,65,7,68903,225.604,11,2021,8,70,Styrian Grand Prix
25111,1058,832,6,12,8.0,70,0,64,4,68609,226.57,11,2021,8,70,Styrian Grand Prix
25112,1058,844,6,7,6.0,70,0,64,6,68738,226.145,11,2021,8,70,Styrian Grand Prix
25113,1058,840,117,9,4.0,70,0,32,14,69787,222.746,11,2021,8,70,Styrian Grand Prix
25114,1058,4,214,8,2.0,70,0,61,13,69749,222.867,11,2021,8,70,Styrian Grand Prix
25115,1058,852,213,11,1.0,70,0,41,11,69650,223.184,11,2021,8,70,Styrian Grand Prix
25116,1058,8,51,18,0.0,70,0,57,8,69128,224.869,11,2021,8,70,Styrian Grand Prix
25117,1058,20,117,14,0.0,70,0,64,15,69821,222.637,11,2021,8,70,Styrian Grand Prix
25118,1058,817,1,13,0.0,70,0,45,9,69305,224.295,11,2021,8,70,Styrian Grand Prix
25119,1058,839,214,17,0.0,70,0,70,10,69576,223.421,11,2021,8,70,Styrian Grand Prix
25120,1058,841,51,15,0.0,70,0,39,12,69723,222.95,11,2021,8,70,Styrian Grand Prix
25121,1058,854,210,19,0.0,69,0,57,16,70005,222.052,12,2021,8,70,Styrian Grand Prix
25122,1058,849,3,16,0.0,68,0,34,17,70104,221.739,13,2021,8,70,Styrian Grand Prix
25123,1058,853,210,20,0.0,68,0,39,19,70951,219.092,13,2021,8,70,Styrian Grand Prix
25124,1058,847,3,10,0.0,36,0,28,18,70499,220.496,5,2021,8,70,Styrian Grand Prix
25125,1058,842,213,6,0.0,1,0,0,0,5400000,0.0,4,2021,8,70,Styrian Grand Prix
25126,1060,830,9,1,26.0,71,5034543,62,1,66200,234.815,1,2021,9,70,Austrian Grand Prix
25127,1060,822,131,5,18.0,71,5052516,52,6,68374,227.349,1,2021,9,70,Austrian Grand Prix
25128,1060,846,1,2,15.0,71,5054562,62,10,68471,227.027,1,2021,9,70,Austrian Grand Prix
25129,1060,1,131,4,12.0,71,5080995,55,3,68126,228.177,1,2021,9,70,Austrian Grand Prix
25130,1060,832,6,10,10.0,71,5091687,70,2,67762,229.402,1,2021,9,70,Austrian Grand Prix
25131,1060,815,9,3,8.0,71,5092458,55,5,68192,227.956,1,2021,9,70,Austrian Grand Prix
25132,1060,817,1,13,6.0,71,5094938,56,14,68820,225.876,1,2021,9,70,Austrian Grand Prix
25133,1060,844,6,12,4.0,71,5095738,55,13,68698,226.277,1,2021,9,70,Austrian Grand Prix
25134,1060,842,213,6,2.0,71,5096387,54,4,68146,228.11,1,2021,9,70,Austrian Grand Prix
25135,1060,4,214,14,1.0,70,0,70,7,68405,227.246,11,2021,9,70,Austrian Grand Prix
25136,1060,847,3,8,0.0,70,0,56,16,68900,225.613,11,2021,9,70,Austrian Grand Prix
25137,1060,852,213,7,0.0,70,0,54,9,68455,227.08,11,2021,9,70,Austrian Grand Prix
25138,1060,840,117,9,0.0,70,0,54,12,68659,226.405,11,2021,9,70,Austrian Grand Prix
25139,1060,841,51,15,0.0,70,0,55,17,69042,225.149,11,2021,9,70,Austrian Grand Prix
25140,1060,8,51,16,0.0,70,0,69,15,68874,225.699,11,2021,9,70,Austrian Grand Prix
25141,1060,849,3,18,0.0,70,0,62,11,68520,226.865,11,2021,9,70,Austrian Grand Prix
25142,1060,20,117,11,0.0,69,0,51,8,68420,227.196,4,2021,9,70,Austrian Grand Prix
25143,1060,854,210,19,0.0,69,0,56,18,69394,224.007,12,2021,9,70,Austrian Grand Prix
25144,1060,853,210,20,0.0,69,0,49,19,69757,222.842,12,2021,9,70,Austrian Grand Prix
25145,1060,839,214,17,0.0,0,0,0,0,5400000,0.0,4,2021,9,70,Austrian Grand Prix
25146,1061,1,131,2,25.0,52,7103284,45,2,89699,236.43,1,2021,10,9,British Grand Prix
25147,1061,844,6,4,18.0,52,7107155,45,5,90569,234.159,1,2021,10,9,British Grand Prix
25148,1061,822,131,3,15.0,52,7114409,45,4,90524,234.275,1,2021,10,9,British Grand Prix
25149,1061,846,1,5,12.0,52,7131857,44,9,91420,231.979,1,2021,10,9,British Grand Prix
25150,1061,817,1,6,10.0,52,7145908,51,8,91283,232.325,1,2021,10,9,British Grand Prix
25151,1061,832,6,10,8.0,52,7146738,51,7,91223,232.48,1,2021,10,9,British Grand Prix
25152,1061,4,214,7,6.0,52,7175377,48,10,91698,231.276,1,2021,10,9,British Grand Prix
25153,1061,840,117,14,4.0,52,7177573,48,12,91992,230.537,1,2021,10,9,British Grand Prix
25154,1061,839,214,9,2.0,52,7179446,48,14,92210,229.992,1,2021,10,9,British Grand Prix
25155,1061,852,213,16,1.0,52,7185349,51,6,90826,233.497,1,2021,10,9,British Grand Prix
25156,1061,842,213,11,0.0,52,7188611,52,3,90265,234.945,1,2021,10,9,British Grand Prix
